,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Beam Energy,Particle
286,242.673,6.30364,2.45734,1.07922,1.01523,10.2558,1.80007,1.05598,0.833702,1.31415,1.01895,9.00531,0.983737,0.698125,1.00203,0.768073,3.03176,1.10757,3.47213,1.11989,1.35761,0.720606,1.23169,1.92648,0.727894,2.09538,2.07555,3.37488,5.62978,4.77453,4.26884,2.43245,5.21682,8.28314,12.0457,3.38298,16.8659,2.27025,1.35444,79.7359,H,pion
287,2.60213,3.18336,10.4277,39.0475,527.273,279.599,314.158,434.011,639.035,644.9,786.77,744.449,881.466,805.015,756.89,519.913,670.365,318.156,412.739,296.138,301.597,197.253,160.806,121.316,126.657,242.378,92.8981,52.6551,88.3591,146.297,103.886,84.9171,134.26,69.3222,18.2181,7.10712,17.3705,0.0,0.0,0.0,H,pion
288,2.07792,0.0,3.36997,5.00544,13.3351,13.8399,9.65667,6.77065,9.50912,4.21371,3.88575,1.07373,1.21925,2.21823,1.58391,2.49135,1.26429,0.855542,18.6644,1.35314,2.51734,1.05884,4.13809,0.790551,0.91887,2.3941,4.76598,2.64659,3.28376,2.22909,88.1113,473.788,473.441,256.248,208.336,98.3347,98.5769,123.719,137.466,99.2919,H,pion
289,99.753,1.27407,1.4862,2.8916,0.921643,0.804353,0.793086,0.66525,1.14044,0.834182,1.0121,1.61682,0.871212,2.44028,1.18908,0.628921,8.30218,0.998681,0.835467,4.29786,3.1378,2.20721,4.43372,0.8058,7.07693,1.9787,4.7514,3.06006,3.02322,78.7812,479.423,931.032,835.996,560.132,343.412,537.615,111.85,46.8114,102.033,102.485,H,pion
290,157.567,99.9467,197.798,360.833,517.326,565.825,529.421,575.452,523.374,432.023,526.85,329.344,307.91,180.603,258.783,70.2106,133.622,92.5753,65.5422,37.5983,97.6377,30.2043,51.1697,107.109,133.513,258.749,430.946,408.495,342.913,191.169,210.089,98.8116,52.9884,104.689,55.8344,112.766,104.176,17.8325,1.7275,75.3826,H,pion
291,1.37947,1.90825,1.19617,1.44649,0.956522,0.0,0.0,0.948075,0.80629,1.45318,0.800987,2.41783,1.36223,1.1506,1.29813,0.718669,1.61877,1.2179,0.912401,1.24175,0.626784,0.966047,1.50613,1.12021,9.05178,7.03217,11.823,2.23274,3.64918,6.65445,4.1483,8.32854,5.2019,7.05598,5.41215,34.3581,8.41139,3.81707,2.07563,1.99955,H,pion
292,244.132,2.07782,0.914192,1.27193,1.1264,1.077,1.10049,4.05237,1.76377,0.807707,2.88306,1.17864,1.185,1.89844,1.70038,1.34153,0.988609,1.49187,1.56233,0.918501,1.93026,0.984769,1.40086,1.03443,4.41691,11.8103,33.4125,6.21831,179.215,246.154,316.42,262.222,256.561,153.917,162.941,485.052,483.857,199.582,146.822,126.374,H,pion
293,2.62389,1.04525,1.0498,1.91959,1.17295,0.890145,1.26448,2.78002,20.6552,48.815,90.4661,93.6965,99.8835,113.974,102.322,95.3023,65.3444,338.051,140.375,154.296,120.638,177.985,116.406,166.772,131.982,128.055,77.1326,77.4676,163.458,715.515,802.385,585.71,368.696,297.333,81.7093,25.4736,37.9892,83.5862,69.877,19.8808,H,pion
294,74.2277,1.24096,1.05416,0.911663,0.91577,0.944711,0.972313,0.942431,7.22419,78.4264,1.64356,3.92959,8.37702,42.5704,212.904,423.87,571.115,780.362,1293.18,1367.57,1586.96,919.595,862.781,720.4,689.324,544.587,606.48,441.046,405.948,281.793,248.162,253.014,75.882,119.112,117.063,35.8681,46.1947,21.8549,7.63315,0.809754,H,pion
295,191.506,2.86438,1.02106,83.2347,98.0553,239.072,257.461,420.324,543.447,518.352,735.038,728.52,706.998,860.589,836.891,811.992,901.99,1019.78,989.58,697.756,740.622,544.709,373.812,317.787,407.547,224.624,227.356,123.805,233.246,67.4408,359.566,77.5127,39.6358,29.0078,19.527,24.2328,28.0012,1.91908,23.4905,1.60328,H,pion
296,278.057,2.29443,0.895722,24.233,5.06442,5.36877,15.8296,4.04537,7.64929,2.82754,49.4168,119.122,155.184,262.027,431.356,348.693,482.986,389.121,415.759,423.238,319.155,203.334,261.272,163.872,257.694,227.727,180.763,108.764,185.087,162.391,213.749,109.209,105.65,175.101,163.968,436.882,292.871,52.3312,19.9349,9.60953,H,pion
297,6.10764,1.97039,1.46332,0.988097,0.931541,4.11925,2.55346,1.18525,5.49668,1.58094,4.19066,0.977692,0.779181,1.18485,1.18711,0.615932,1.33954,2.30599,1.00674,0.784975,1.58828,1.27268,8.46214,1.0878,1.16334,1.18691,4.61337,3.02121,127.239,596.059,1105.3,845.569,337.427,199.459,51.3794,36.0363,100.882,13.4288,7.67063,13.2109,H,pion
298,340.285,1.00295,0.745096,4.21389,0.923186,0.793092,0.729546,1.08749,0.887658,1.35034,1.09232,2.66031,7.96136,6.95243,9.98372,10.2677,11.4095,29.3707,17.8865,109.056,149.389,95.1058,165.309,267.587,299.141,382.257,542.964,440.587,207.063,209.938,127.145,28.678,34.7763,51.5216,18.9975,20.24,53.9875,107.921,281.841,236.845,H,pion
299,2.50275,2.36894,1.37169,1.57531,0.855237,1.12758,3.60535,2.10274,0.742878,1.07028,1.1592,2.76484,0.791795,0.897445,2.35357,60.7899,145.354,145.069,316.258,414.071,467.038,541.274,343.318,243.206,379.113,2068.21,260.065,464.405,317.446,335.33,440.0,307.107,162.882,164.622,136.546,1304.62,62.0416,15.4865,11.5189,6.26455,H,pion
300,0.525361,12.3632,7.22779,17.0184,28.1419,75.1161,74.297,108.64,110.129,94.4958,92.3455,85.6763,51.8042,38.5815,44.5409,37.0403,28.7544,31.6554,53.8845,30.3738,9.33139,7.40002,10.6283,11.2285,6.5148,18.7196,4.51094,3.25427,15.9559,16.8873,16.3115,23.3448,13.4116,6.1422,8.96521,3.33454,4.52504,1.08577,0.0,0.0,L,pion
301,5.20158,2.07653,0.956846,2.22997,1.01426,0.883471,1.05034,3.08899,1.16636,5.53677,18.685,57.3703,16.8571,19.1892,28.3988,14.1575,33.976,38.2199,54.4706,54.732,63.289,88.233,32.611,30.1464,51.3459,7.32253,13.7451,43.7623,43.4931,50.3668,27.2759,9.98948,12.3329,4.71772,5.09536,9.06311,4.77653,0.972806,0.0,0.0,L,pion
302,1.32999,0.96608,1.30518,1.33757,0.75745,1.73904,1.10686,1.05505,0.958353,8.98028,6.92988,49.4204,47.5661,55.7348,119.144,60.6189,64.0745,65.1379,72.0699,23.0786,27.818,12.4522,7.12345,1.31749,1.60743,1.36987,17.5947,1.10995,10.338,15.2077,11.644,22.3415,10.8164,6.43929,6.34104,6.82634,2.27902,0.0,0.0,0.537162,L,pion
303,0.823412,2.03598,1.20658,1.14958,1.72001,1.12654,1.65576,1.01839,786.168,20.3582,157.709,26.6405,18.6659,16.4691,25.453,27.5453,26.0593,34.055,39.4338,20.4705,34.1704,9.1832,17.6445,4.18452,5.00349,20.2952,16.2944,12.6462,50.2612,29.3819,1.79905,2.11028,12.8842,12.8782,15.6581,6.10129,2.19328,0.909431,0.0,0.0,L,pion
304,1.11036,1.39247,1.76957,1.28738,0.825112,1.98843,1.01728,0.741863,0.832629,1.02767,0.938725,1.00933,0.804742,0.903432,1.10783,0.512474,1.29883,1.97504,15.8109,4.98202,18.3739,70.4439,104.127,103.459,126.334,85.6171,72.5117,110.851,61.5404,10.7872,6.91281,5.10619,28.5742,16.3335,9.34791,13.9222,10.1987,0.922146,0.0,0.0,L,pion
305,1.57399,2.10252,1.19931,0.686435,0.899417,1.09594,0.815912,1.21853,0.833306,0.909876,0.900376,1.73088,2.66347,1.31891,0.848646,1.20121,0.968321,0.910208,1.40783,1.44957,1.838,0.960875,2.7101,0.764573,7.15032,2.06407,4.57269,32.1831,91.499,93.7284,56.6806,23.3974,18.4133,8.29191,14.2837,6.81279,5.32028,1.06062,0.0,0.0,L,pion
306,0.945645,1.2968,39.2113,76.442,100.94,89.4379,85.5573,48.2765,80.8528,50.7385,37.5219,41.4783,33.5557,10.3613,12.281,11.2381,41.5765,12.0208,23.5695,1.9921,4.49768,50.0266,8.38035,3.24117,33.9218,13.306,16.7446,9.41689,21.5593,59.3486,5.53577,21.5325,23.4639,3.67976,8.21872,12.15,5.8861,0.913325,0.0,0.463823,L,pion
307,0.939458,2.20205,1.01627,0.650849,1.51955,0.899845,0.813354,2.05622,1.04293,0.64094,0.893827,2.15097,1.52915,0.996698,0.795386,0.0,0.731918,0.780251,1.20715,15.4433,2.05556,49.146,7.78333,4.58717,4.2262,15.9633,61.0464,104.021,40.5511,21.0101,12.8901,16.4664,76.7656,18.027,8.12014,6.27118,2.34713,0.983207,0.0,0.0,L,pion
308,0.757048,61.1797,82.4128,56.2466,21.8406,28.8682,39.9919,15.7142,40.6733,31.0157,71.038,39.1551,32.938,27.6217,20.445,22.7863,30.318,8.10217,14.9141,7.43149,2.38335,5.5162,4.27624,7.38504,6.14979,5.74912,8.05396,4.71673,2.60953,4.83075,5.2405,4.48586,5.20155,4.14431,17.6104,5.99358,5.73675,0.0,0.0,0.0,L,pion
309,1.31117,1.22434,0.941514,7.81422,2.04061,0.0,0.923738,1.86644,0.721551,0.645081,1.08829,0.749454,0.981825,1.03168,1.06595,3.44041,0.941889,1.62399,15.664,3.60695,1.04318,0.900579,0.838301,0.816338,1.5002,1.96698,5.52578,0.940307,51.8523,107.015,47.7554,35.5749,23.7626,12.6001,14.4849,7.33353,5.9902,0.0,0.0,0.907862,L,pion
310,0.97861,1.86521,1.72613,1.22684,1.01498,2.3797,0.800342,0.895413,0.949385,1.53637,1.09445,0.976181,0.788074,9.22264,6.68794,18.4954,14.0335,40.2934,38.7053,2.45568,1.84029,15.2408,6.27528,2.63948,23.6779,1.82265,4.26332,6.18412,26.0169,11.1317,23.1415,43.6581,39.1067,13.6855,13.603,8.17115,5.95274,1.29889,1.03975,0.0,L,pion
311,6.23688,50.9584,30.7168,25.825,12.942,3.18512,17.8273,14.5638,4.66508,14.7047,20.7334,36.7544,61.0453,68.533,76.0967,73.7775,57.4683,17.8322,45.7725,18.9818,11.3701,17.6672,1.93748,10.7493,7.23149,5.57541,23.0907,6.98049,23.8035,3.30781,4.73009,2.90173,16.2472,7.36047,11.2866,9.61689,6.07017,1.46713,0.0,0.0,L,pion
312,1.33741,1.91251,0.994085,0.964087,1.06353,0.783625,1.71282,1.06451,1.4872,0.892546,1.7926,2.38935,1.19375,1.10175,1.46971,1.06892,1.0225,9.1481,9.04081,11.2601,10.0431,9.8401,25.1483,25.4804,28.4345,14.199,33.591,40.072,19.6747,24.8122,17.0078,11.0412,76.7775,50.5968,9.30895,8.70824,126.535,1.03119,0.0,0.0,L,pion
313,0.940154,2.33718,1.20098,0.865158,1.56315,1.87231,0.674455,1.02351,0.91709,1.92051,2.46553,2.72569,1.13835,0.89183,1.38344,0.913229,6.20931,1.16702,0.827101,0.716068,2.36863,1.44137,0.862719,0.843578,4.46101,2.31107,4.86098,1.86703,3.15749,34.6636,65.7587,28.3704,48.8626,17.1566,13.5431,9.57235,9.42174,0.866399,0.0,1.07852,L,pion
314,4.02977,2.74902,1.03836,1.278,0.0,1.09906,0.743514,0.988662,1.04221,1.0506,2.31871,1.81982,1.07565,1.10362,1.09146,2.78391,1.04343,1.9323,13.5286,0.977971,2.23067,1.23403,1.52544,0.88537,2.98311,0.847052,3.84573,2.05298,12.2238,5.41574,15.1664,26.645,23.941,18.0115,15.1817,11.2848,17.1744,3.99551,0.0,0.0,L,pion
315,1.03959,1.79311,1.1115,1.17817,7.26481,0.932554,0.817096,1.11337,1.1251,1.05404,0.955249,2.11232,1.19029,1.82979,0.980151,1.24308,0.887284,0.925251,13.522,0.829571,1.28426,0.690798,0.741222,1.56101,2.10903,1.17821,3.85281,1.66577,4.31158,3.29562,4.16469,1.62835,15.0485,19.1105,52.4505,10.1088,22.1175,5.33374,5.03549,0.797568,L,pion
316,0.968747,5.03413,0.814486,0.866063,0.994098,0.0,1.22463,1.07043,0.705327,1.0383,1.2393,1.36367,3.5111,0.729027,1.25499,0.0,1.16477,0.6775,2.04739,1.84821,1.07849,2.53638,1.41867,2.22441,1.29547,6.33229,3.93481,2.39233,1.80777,5.70981,175.065,35.5039,19.9065,16.8084,10.7886,16.6656,12.6226,7.13935,4.36177,3.84449,L,pion
317,1.3919,1.78554,0.801293,1.21746,1.29568,3.84117,13.3712,108.514,43.256,55.3373,108.29,94.2882,138.728,68.3259,124.896,96.9305,73.4105,50.7754,56.3135,18.4727,13.1887,16.0982,13.0306,18.7293,15.7897,11.8817,9.59886,4.09481,7.6455,5.04787,10.3161,8.61378,7.42117,6.63263,5.11001,2.62206,6.99181,1.04551,0.0,0.0,L,pion
318,1.24087,1.26287,1.16719,1.16513,1.08095,0.874929,0.864656,2.76806,1.02372,1.36466,1.31159,1.095,2.38156,0.865164,1.71073,0.0,0.960673,1.11007,1.22832,1.09214,4.0882,1.93448,0.0,1.57117,3.73026,1.68008,4.69395,3.03163,18.7414,89.7167,92.0888,54.7975,40.2249,13.5866,6.79606,8.147,7.47996,0.0,0.0,1.02209,L,pion
319,1.07936,1.95506,0.848355,2.19008,2.20242,0.976717,1.1989,2.0798,1.12105,0.969424,6.37643,8.11072,8.73426,20.7274,14.7473,7.95072,11.7346,131.809,22.3473,43.05,23.5317,7.45224,12.5501,12.1336,10.5016,8.02619,18.3254,6.78394,6.50352,34.0691,151.037,10.1071,7.78379,7.41188,6.77716,9.32578,2.4529,0.0,0.0,0.0,L,pion
320,1.38174,21.0356,32.9453,25.4389,29.651,31.8494,6.45287,7.92501,4.77147,1.68035,1.35515,2.22616,1.40462,1.81824,1.6066,0.0,1.7191,5.68009,19.5223,1.97613,1.26071,17.9486,5.65986,10.0628,8.17275,18.6192,15.7789,4.12382,6.52026,5.02069,5.64689,7.51748,11.8054,7.5579,12.1151,5.63181,12.3225,3.05057,8.64345,1.62084,L,pion
321,1.1723,1.21494,0.925375,1.13851,1.89181,0.930676,0.928621,3.74102,6.10532,6.86423,5.86827,4.34019,32.3196,11.1347,12.4069,94.2955,35.4963,55.1204,148.831,82.4625,62.3694,115.311,45.5248,43.1422,59.5747,30.6104,33.4001,12.8123,21.5558,10.5597,6.54184,2.52515,10.3321,6.32516,8.50436,12.7646,12.542,0.0,0.0,0.0,L,pion
322,10.2647,9.44374,23.5866,63.1776,72.0151,62.8175,71.565,84.2873,31.4948,30.4968,54.6284,36.0376,18.9678,78.4859,57.1476,71.8621,65.0034,29.5013,14.9473,14.2587,8.25615,2.14306,0.993573,1.65867,1.84447,0.968114,4.92978,3.16114,11.5526,6.02168,39.796,2.0878,4.67897,10.7453,6.31479,7.23332,6.00627,0.0,0.0,0.368576,L,pion
323,1.38143,1.76686,1.04176,2.14739,2.34247,0.964657,2.43114,1.11,8.37064,11.4175,14.5309,22.2695,33.8747,19.2535,13.4633,25.0814,62.0067,45.9057,32.982,24.5796,11.1438,17.8965,16.7023,3.53147,5.13366,3.49927,8.50483,4.16569,8.24925,3.60726,183.099,9.00253,14.3167,7.17068,10.8035,7.61648,29.4544,44.2375,39.3056,15.9641,L,pion
324,1.29778,1.33774,1.20098,1.16654,1.18397,1.1646,1.16411,0.810485,0.558998,13.3925,56.3846,103.128,106.608,102.716,87.7545,73.9146,105.719,56.5573,48.4108,52.1803,36.3022,18.9872,95.5653,19.0573,14.7052,12.8267,17.2478,4.54024,16.4504,3.56249,2.96899,3.4627,113.361,6.14327,8.88082,5.45464,8.12618,0.964329,0.0,0.504254,L,pion
325,0.750422,1.07197,0.912892,1.02443,0.637893,1.16057,3.01781,0.869599,4.95795,1.22211,1.29428,2.323,1.9905,2.43491,1.41709,1.24791,1.07912,3.51217,1.96099,9.20045,75.3581,42.0975,75.2058,39.3483,41.0626,52.7112,42.8882,40.5624,23.6721,60.0519,5.93662,67.3745,19.7084,10.7807,8.23556,8.11215,4.7175,1.17335,0.0,0.0,L,pion
326,5.78513,0.96156,1.12378,0.997563,1.14875,1.00389,3.66012,0.818564,0.892046,0.634293,1.36766,2.14896,7.81538,26.9068,61.6441,65.5773,78.7312,39.0767,63.9148,34.4137,44.9373,31.7419,34.7336,47.0834,34.9126,46.6498,32.2504,43.8707,36.2027,8.87395,6.12231,33.5211,10.1797,14.638,12.5951,9.98416,3.71321,2.06251,0.0,0.0,L,pion
327,1.03828,2.12304,0.924127,0.969326,1.59901,1.13929,1.87335,0.846119,2.55232,0.896693,0.784187,2.12103,1.23512,1.05426,1.03653,1.24649,1.17013,2.16894,1.72278,0.681789,2.53419,4.85839,7.31779,10.2986,6.78586,16.1152,34.7103,10.5467,75.1232,64.4073,57.948,32.001,45.2168,19.7503,10.8382,4.6316,6.87976,1.26479,0.0,0.0,L,pion
328,0.709789,0.972155,0.908435,1.07928,0.749938,0.876786,37.5325,16.7355,8.57936,3.42145,7.34675,13.525,20.8965,15.2429,41.2039,22.6271,14.6558,9.5827,20.5976,4.14143,9.70407,9.97496,14.9704,7.00904,21.2563,28.3682,34.7791,39.0878,71.2823,26.6941,11.1819,6.17772,8.6415,6.63264,5.73755,7.51849,8.86623,1.02988,0.0,0.0,L,pion
329,1.01402,1.36431,0.999436,0.80597,1.86404,1.78114,4.93414,7.11995,2.25189,1.0242,0.959888,0.914591,1.46517,1.02579,1.06704,0.884974,1.07412,1.24988,13.1659,1.61036,1.05886,1.14318,1.13062,5.29039,2.24069,0.651772,6.58293,2.6063,3.12175,2.65274,5.90286,6.5059,8.92831,81.8391,123.545,81.5303,45.9198,1.72382,4.50438,0.0,L,pion
330,5.7052,61.9751,46.0825,63.4524,31.2474,68.968,39.6633,44.1225,44.4326,47.3104,12.0586,14.481,27.039,15.1219,3.53462,2.16628,2.29536,10.6814,3.97795,2.99094,2.72902,18.7631,30.6076,19.6434,21.9824,17.5257,37.6693,17.1272,11.366,8.74811,14.9667,4.32537,28.4987,15.6395,7.93369,7.11661,5.12603,0.9683,0.0,0.0,L,pion
331,1.12156,1.29608,1.30637,4.65999,2.65177,4.8816,2.72187,13.1026,41.9306,72.4085,63.5744,52.8017,89.3266,55.2881,49.1382,76.9747,99.9233,30.3055,100.961,46.9824,20.6446,35.4612,9.01696,11.0598,7.41615,1.23636,3.71561,0.663366,6.26792,5.63216,4.98123,4.30244,7.06429,5.62055,4.68494,5.07928,8.03276,1.17128,0.0,0.0,L,pion
332,5.15638,7.11563,44.853,30.3609,20.5592,35.1326,17.9943,9.64455,18.2249,19.5153,33.3901,121.924,29.7287,26.6923,15.4194,2.53125,2.68401,3.05,17.3766,3.14609,4.04157,9.11549,0.0,0.0,1.68259,2.37206,4.99991,7.46522,6.3306,3.02809,3.25777,3.92723,5.38293,5.08049,5.49518,7.7081,7.60324,0.80746,0.0,0.0,L,pion
333,0.839713,1.07238,2.00532,0.95225,1.00077,0.798629,0.941663,1.28765,1.19639,1.18997,0.876168,0.969871,0.902443,1.04538,1.17044,1.66235,5.5304,1.06707,14.5682,1.39467,1.33625,1.46035,1.39114,0.901821,3.34666,0.982909,5.39326,1.7611,6.26621,18.9111,122.24,18.0808,28.3783,19.8272,9.39271,9.87627,4.56518,0.75206,0.0,0.0,L,pion
